Bin	ProteinID	Annotation
unbinned	IJDLJFPM_205388	CAZy_GH106
unbinned	IJDLJFPM_205413	CAZy_GT32
unbinned	IJDLJFPM_205436	CAZy_GT41
unbinned	IJDLJFPM_205471	CAZy_GH144
unbinned	IJDLJFPM_205480	CAZy_CBM32
unbinned	IJDLJFPM_205617	nitric_oxide_reductase_norC
unbinned	IJDLJFPM_205786	CAZy_GT41
unbinned	IJDLJFPM_206032	CAZy_CE15
unbinned	IJDLJFPM_206201	CAZy_CBM66
unbinned	IJDLJFPM_206296	CAZy_CBM57
unbinned	IJDLJFPM_206340	CAZy_GH25
unbinned	IJDLJFPM_206413	nitrite_reductase_nirS
unbinned	IJDLJFPM_206416	CAZy_GT8
unbinned	IJDLJFPM_206417	CAZy_GT25
unbinned	IJDLJFPM_206437	CAZy_CE7
unbinned	IJDLJFPM_206454	CAZy_GH28
unbinned	IJDLJFPM_206455	CAZy_GH141
unbinned	IJDLJFPM_206467	CAZy_GH78
unbinned	IJDLJFPM_206570	CAZy_GH43
unbinned	IJDLJFPM_206685	CAZy_GT9
unbinned	IJDLJFPM_206686	CAZy_GT2
unbinned	IJDLJFPM_206745	CAZy_GH95
unbinned	IJDLJFPM_206780	CAZy_GH33
unbinned	IJDLJFPM_206885	CAZy_CE1
unbinned	IJDLJFPM_206942	CAZy_GT41
unbinned	IJDLJFPM_207045	CAZy_CE4
unbinned	IJDLJFPM_207048	CAZy_CE4
unbinned	IJDLJFPM_207326	CAZy_GH24
unbinned	IJDLJFPM_207508	CAZy_CE4
unbinned	IJDLJFPM_207526	CAZy_CE4
unbinned	IJDLJFPM_207724	thiosulfate_reductase_phsA
unbinned	IJDLJFPM_208011	CAZy_GH59
unbinned	IJDLJFPM_208013	CAZy_GH116
unbinned	IJDLJFPM_208119	CAZy_CE1
unbinned	IJDLJFPM_208181	CAZy_GT2
unbinned	IJDLJFPM_208235	CAZy_GH23
unbinned	IJDLJFPM_208456	CAZy_GH29
unbinned	IJDLJFPM_208472	nitric_oxide_reductase_norC
unbinned	IJDLJFPM_208510	CAZy_CE15
unbinned	IJDLJFPM_208661	CAZy_CBM44
unbinned	IJDLJFPM_208958	CAZy_GH29
unbinned	IJDLJFPM_208997	CAZy_GH36
unbinned	IJDLJFPM_209274	CAZy_GH57
unbinned	IJDLJFPM_209358	CAZy_GH30
unbinned	IJDLJFPM_209573	CAZy_GT46
unbinned	IJDLJFPM_209577	CAZy_GT2
unbinned	IJDLJFPM_209579	CAZy_GT9
unbinned	IJDLJFPM_209643	CAZy_GT28
unbinned	IJDLJFPM_209705	CAZy_GH106
unbinned	IJDLJFPM_209836	CAZy_CBM66
unbinned	IJDLJFPM_209874	CAZy_GT2
unbinned	IJDLJFPM_209986	CAZy_CE1
unbinned	IJDLJFPM_210000	CAZy_GT4
unbinned	IJDLJFPM_210016	CAZy_GH76
unbinned	IJDLJFPM_210066	hydrazine_synthase_hzsA
unbinned	IJDLJFPM_210092	CAZy_GT41
unbinned	IJDLJFPM_210436	CAZy_GH33
unbinned	IJDLJFPM_210502	CAZy_GT83
unbinned	IJDLJFPM_210527	CAZy_GH23
unbinned	IJDLJFPM_210643	CAZy_PL11
unbinned	IJDLJFPM_211380	CAZy_GH23
unbinned	IJDLJFPM_211400	CAZy_GH5
unbinned	IJDLJFPM_211442	CAZy_GT4
unbinned	IJDLJFPM_211513	CAZy_GT26
unbinned	IJDLJFPM_211691	CAZy_GH123
unbinned	IJDLJFPM_211744	CAZy_GT4
unbinned	IJDLJFPM_211783	CAZy_GH74
unbinned	IJDLJFPM_211840	CAZy_GT83
unbinned	IJDLJFPM_211842	CAZy_GT83
unbinned	IJDLJFPM_211892	CAZy_GT41
unbinned	IJDLJFPM_212134	sulfide_quinone_oxidoreductase_sqr
unbinned	IJDLJFPM_212197	CAZy_GT28
unbinned	IJDLJFPM_212324	CAZy_CBM40
unbinned	IJDLJFPM_212447	CAZy_GT12
unbinned	IJDLJFPM_212605	CAZy_cohesin
unbinned	IJDLJFPM_212659	CAZy_GH29
unbinned	IJDLJFPM_212814	CAZy_GH32
unbinned	IJDLJFPM_212901	CAZy_GH23
unbinned	IJDLJFPM_212984	CAZy_GT41
unbinned	IJDLJFPM_213102	CAZy_GT41
unbinned	IJDLJFPM_213121	CAZy_GT11
unbinned	IJDLJFPM_213124	CAZy_GT2
unbinned	IJDLJFPM_213127	CAZy_GT2
unbinned	IJDLJFPM_213164	CAZy_AA3
unbinned	IJDLJFPM_213198	CAZy_CBM67
unbinned	IJDLJFPM_213286	CAZy_GT76
unbinned	IJDLJFPM_213287	CAZy_GT83
unbinned	IJDLJFPM_213368	CAZy_GH22
unbinned	IJDLJFPM_213461	CAZy_CE1
unbinned	IJDLJFPM_213645	CAZy_GH100
unbinned	IJDLJFPM_213849	CAZy_AA5
unbinned	IJDLJFPM_213935	CAZy_CE1
unbinned	IJDLJFPM_213988	CAZy_GT41
unbinned	IJDLJFPM_214034	CAZy_GH22
unbinned	IJDLJFPM_214085	CAZy_GT41
unbinned	IJDLJFPM_214316	CAZy_CE10
unbinned	IJDLJFPM_214321	CAZy_CBM62
unbinned	IJDLJFPM_214645	CAZy_CBM40
unbinned	IJDLJFPM_214682	CAZy_GH116
unbinned	IJDLJFPM_214710	CAZy_CE9
unbinned	IJDLJFPM_214902	CAZy_GT41
unbinned	IJDLJFPM_214933	CAZy_CE9
unbinned	IJDLJFPM_215261	CAZy_CBM40
unbinned	IJDLJFPM_215300	CAZy_CE1
unbinned	IJDLJFPM_215354	CAZy_GT41
unbinned	IJDLJFPM_215563	CAZy_AA12
unbinned	IJDLJFPM_215700	CAZy_CBM66
unbinned	IJDLJFPM_215744	CAZy_GH78
unbinned	IJDLJFPM_215745	CAZy_CE1
unbinned	IJDLJFPM_215820	CAZy_GH29
unbinned	IJDLJFPM_215854	CAZy_CBM9
unbinned	IJDLJFPM_215898	CAZy_PL12
unbinned	IJDLJFPM_215921	CAZy_GT41
unbinned	IJDLJFPM_216026	CAZy_GH24
unbinned	IJDLJFPM_216055	CAZy_CE3
unbinned	IJDLJFPM_216072	CAZy_GT41
unbinned	IJDLJFPM_216104	CAZy_GT41
unbinned	IJDLJFPM_216146	CAZy_GT4
unbinned	IJDLJFPM_216150	CAZy_GT8
unbinned	IJDLJFPM_216346	CAZy_GH13_38
unbinned	IJDLJFPM_216351	CAZy_GT41
unbinned	IJDLJFPM_216426	CAZy_GH74
unbinned	IJDLJFPM_216436	CAZy_GH95
unbinned	IJDLJFPM_216552	CAZy_GT2
unbinned	IJDLJFPM_216586	CAZy_GT41
unbinned	IJDLJFPM_216690	CAZy_GH33
unbinned	IJDLJFPM_216731	CAZy_GT41
unbinned	IJDLJFPM_216770	CAZy_GH92
unbinned	IJDLJFPM_217022	CAZy_GH139
unbinned	IJDLJFPM_217082	CAZy_GH137
unbinned	IJDLJFPM_217143	CAZy_CBM67
unbinned	IJDLJFPM_217154	CAZy_GT25
unbinned	IJDLJFPM_217295	CAZy_GT4
unbinned	IJDLJFPM_217421	CAZy_GH95
unbinned	IJDLJFPM_217491	CAZy_GH2
unbinned	IJDLJFPM_217556	CAZy_GT41
unbinned	IJDLJFPM_217616	CAZy_AA3_1
unbinned	IJDLJFPM_217635	CAZy_CE12
unbinned	IJDLJFPM_217734	CAZy_GT41
unbinned	IJDLJFPM_217744	CAZy_GT46
unbinned	IJDLJFPM_217778	CAZy_AA3_1
unbinned	IJDLJFPM_217949	CAZy_GH75
unbinned	IJDLJFPM_218101	CAZy_CBM44
unbinned	IJDLJFPM_218228	CAZy_GT4
unbinned	IJDLJFPM_218415	CAZy_CE1
unbinned	IJDLJFPM_218497	CAZy_GT9
unbinned	IJDLJFPM_218602	CAZy_CBM50
unbinned	IJDLJFPM_218629	CAZy_CBM44
unbinned	IJDLJFPM_218691	CAZy_GT31
unbinned	IJDLJFPM_218714	CAZy_CBM50
unbinned	IJDLJFPM_218754	CAZy_GT9
unbinned	IJDLJFPM_218903	CAZy_GT28
unbinned	IJDLJFPM_219003	CAZy_GT2
unbinned	IJDLJFPM_219111	CAZy_GT41
unbinned	IJDLJFPM_219299	CAZy_GT28
unbinned	IJDLJFPM_219303	CAZy_GT41
unbinned	IJDLJFPM_219405	CAZy_GT41
unbinned	IJDLJFPM_219440	CAZy_CBM50
unbinned	IJDLJFPM_219552	CAZy_GH38
unbinned	IJDLJFPM_219596	CAZy_AA3
unbinned	IJDLJFPM_219701	CAZy_GH95
unbinned	IJDLJFPM_219702	CAZy_GH95
unbinned	IJDLJFPM_219740	CAZy_GH127
unbinned	IJDLJFPM_219959	nitrite_reductase_nirS
unbinned	IJDLJFPM_220147	CAZy_GH32
unbinned	IJDLJFPM_220309	CAZy_GH81
unbinned	IJDLJFPM_220370	CAZy_GH33
unbinned	IJDLJFPM_220539	CAZy_GT41
unbinned	IJDLJFPM_220561	CAZy_GT1
unbinned	IJDLJFPM_220800	CAZy_CBM56
unbinned	IJDLJFPM_221129	CAZy_GT4
unbinned	IJDLJFPM_221143	CAZy_GH23
unbinned	IJDLJFPM_221166	CAZy_GH106
unbinned	IJDLJFPM_221363	CAZy_GT4
unbinned	IJDLJFPM_221472	CAZy_GT9
unbinned	IJDLJFPM_221547	CAZy_GH95
unbinned	IJDLJFPM_221549	CAZy_GH92
unbinned	IJDLJFPM_221597	CAZy_CE12
unbinned	IJDLJFPM_221604	CAZy_GH106
unbinned	IJDLJFPM_221728	CAZy_CE3
unbinned	IJDLJFPM_221760	CAZy_PL10
unbinned	IJDLJFPM_221849	nitrite_oxidoreductase_nxrB
unbinned	IJDLJFPM_221854	rubisco_form_IV
unbinned	IJDLJFPM_221917	CAZy_GH42
unbinned	IJDLJFPM_221918	CAZy_GH78
unbinned	IJDLJFPM_221955	CAZy_GH5
unbinned	IJDLJFPM_221963	CAZy_GT41
unbinned	IJDLJFPM_222152	CAZy_CE1
unbinned	IJDLJFPM_222418	nitric_oxide_reductase_norC
unbinned	IJDLJFPM_222419	CAZy_CBM9
unbinned	IJDLJFPM_222618	CAZy_CE1
unbinned	IJDLJFPM_222782	CAZy_GH95
unbinned	IJDLJFPM_222867	CAZy_GH16
unbinned	IJDLJFPM_222928	CAZy_GT41
unbinned	IJDLJFPM_223013	CAZy_CBM40
unbinned	IJDLJFPM_223025	CAZy_GT4
unbinned	IJDLJFPM_223172	nitric_oxide_reductase_norC
unbinned	IJDLJFPM_223218	CAZy_CBM50
unbinned	IJDLJFPM_223219	CAZy_GH5_13
unbinned	IJDLJFPM_223266	CAZy_GH39
unbinned	IJDLJFPM_223476	CAZy_GH88
unbinned	IJDLJFPM_223481	CAZy_GH78
unbinned	IJDLJFPM_223565	CAZy_CE1
unbinned	IJDLJFPM_223573	CAZy_CE1
unbinned	IJDLJFPM_223633	CAZy_GT41
unbinned	IJDLJFPM_223667	CAZy_GH74
unbinned	IJDLJFPM_223735	CAZy_GH74
unbinned	IJDLJFPM_224114	CAZy_GH29
unbinned	IJDLJFPM_224145	CAZy_GH103
unbinned	IJDLJFPM_224195	CAZy_GT83
unbinned	IJDLJFPM_224477	CAZy_GT41
unbinned	IJDLJFPM_224813	CAZy_GH95
unbinned	IJDLJFPM_224967	CAZy_GH104
unbinned	IJDLJFPM_224996	CAZy_GH127
unbinned	IJDLJFPM_225696	CAZy_GH2
unbinned	IJDLJFPM_225704	CAZy_CE3
unbinned	IJDLJFPM_225751	CAZy_CBM44
unbinned	IJDLJFPM_226311	CAZy_GH29
unbinned	IJDLJFPM_226330	CAZy_GT41
unbinned	IJDLJFPM_226370	CAZy_GT2
unbinned	IJDLJFPM_226593	CAZy_CBM9
unbinned	IJDLJFPM_226791	CAZy_GH16
unbinned	IJDLJFPM_226824	CAZy_PL11
unbinned	IJDLJFPM_226881	CAZy_GH119
unbinned	IJDLJFPM_226887	CAZy_GH13
unbinned	IJDLJFPM_227246	CAZy_GT7
unbinned	IJDLJFPM_227390	CAZy_GH78
unbinned	IJDLJFPM_227487	CAZy_GH30_2
unbinned	IJDLJFPM_227564	CAZy_CE10
unbinned	IJDLJFPM_227690	CAZy_GT2
unbinned	IJDLJFPM_227788	CAZy_dockerin
unbinned	IJDLJFPM_228024	CAZy_GT2
unbinned	IJDLJFPM_228110	CAZy_GH94
unbinned	IJDLJFPM_228193	CAZy_GH30_1
unbinned	IJDLJFPM_228260	CAZy_CE14
unbinned	IJDLJFPM_228282	CAZy_GT2
unbinned	IJDLJFPM_228357	CAZy_GT41
unbinned	IJDLJFPM_228417	CAZy_GH23
unbinned	IJDLJFPM_228523	CAZy_GT23
unbinned	IJDLJFPM_228659	CAZy_CE9
unbinned	IJDLJFPM_228704	CAZy_GH92
unbinned	IJDLJFPM_228818	CAZy_GT4
unbinned	IJDLJFPM_228819	CAZy_GT27
unbinned	IJDLJFPM_228845	CAZy_GH53
unbinned	IJDLJFPM_228901	CAZy_GT2
unbinned	IJDLJFPM_228914	CAZy_CE10
unbinned	IJDLJFPM_228950	CAZy_GT4
unbinned	IJDLJFPM_229138	CAZy_CBM67
unbinned	IJDLJFPM_229374	CAZy_GH10
unbinned	IJDLJFPM_229662	CAZy_GH78
unbinned	IJDLJFPM_229730	CAZy_GH74
unbinned	IJDLJFPM_229773	CAZy_GT41
unbinned	IJDLJFPM_229827	CAZy_GT7
unbinned	IJDLJFPM_229997	CAZy_GH108
unbinned	IJDLJFPM_230096	CAZy_CE1
unbinned	IJDLJFPM_230114	CAZy_GT64
unbinned	IJDLJFPM_230138	CAZy_GT87
unbinned	IJDLJFPM_230157	CAZy_GH20
unbinned	IJDLJFPM_230183	CAZy_GH95
unbinned	IJDLJFPM_230414	CAZy_GT9
unbinned	IJDLJFPM_230505	CAZy_CBM44
unbinned	IJDLJFPM_230506	CAZy_CBM44
unbinned	IJDLJFPM_230642	CAZy_GH2
unbinned	IJDLJFPM_230643	CAZy_GH92
unbinned	IJDLJFPM_230810	CAZy_GH23
unbinned	IJDLJFPM_230838	CAZy_CBM32
unbinned	IJDLJFPM_230847	CAZy_GT41
unbinned	IJDLJFPM_230992	CAZy_GT10
unbinned	IJDLJFPM_231340	CAZy_CE9
unbinned	IJDLJFPM_231429	CAZy_GT4
unbinned	IJDLJFPM_231435	CAZy_GT4
unbinned	IJDLJFPM_231512	CAZy_GT41
unbinned	IJDLJFPM_231619	CAZy_CE9
unbinned	IJDLJFPM_231623	CAZy_GT41
unbinned	IJDLJFPM_231892	CAZy_GT41
unbinned	IJDLJFPM_232184	CAZy_GT41
unbinned	IJDLJFPM_232327	CAZy_CE1
unbinned	IJDLJFPM_232415	CAZy_GH57
unbinned	IJDLJFPM_232546	CAZy_GT41
unbinned	IJDLJFPM_232644	CAZy_GH89
unbinned	IJDLJFPM_233104	CAZy_CE1
unbinned	IJDLJFPM_233258	CAZy_GT4
unbinned	IJDLJFPM_233358	CAZy_GH23
unbinned	IJDLJFPM_233362	CAZy_GH73
unbinned	IJDLJFPM_233380	CAZy_GT9
unbinned	IJDLJFPM_233477	CAZy_GT9
unbinned	IJDLJFPM_233588	CAZy_GT41
unbinned	IJDLJFPM_233591	CAZy_CBM48
unbinned	IJDLJFPM_233694	CAZy_GH1
unbinned	IJDLJFPM_233841	CAZy_GH106
unbinned	IJDLJFPM_233907	CAZy_GT2
unbinned	IJDLJFPM_233963	CAZy_GH25
unbinned	IJDLJFPM_233995	CAZy_cohesin
unbinned	IJDLJFPM_234023	CAZy_CBM44
unbinned	IJDLJFPM_234041	CAZy_GH43
unbinned	IJDLJFPM_234105	CAZy_CBM32
unbinned	IJDLJFPM_234217	CAZy_GH27
unbinned	IJDLJFPM_234244	CAZy_GH140
unbinned	IJDLJFPM_234444	Hydrogenase_Group_3b
unbinned	IJDLJFPM_234479	CAZy_GT4
unbinned	IJDLJFPM_234715	CAZy_GT41
unbinned	IJDLJFPM_234893	CAZy_GH95
unbinned	IJDLJFPM_234913	CAZy_CE3
unbinned	IJDLJFPM_235067	CAZy_GT41
unbinned	IJDLJFPM_235160	carbon_monoxide_dehydrogenase_coxM
unbinned	IJDLJFPM_235165	CAZy_GH110
unbinned	IJDLJFPM_235230	CAZy_GT41
unbinned	IJDLJFPM_235291	CAZy_GT41
unbinned	IJDLJFPM_235331	CAZy_CE1
unbinned	IJDLJFPM_235537	CAZy_GT41
unbinned	IJDLJFPM_235549	CAZy_GH92
unbinned	IJDLJFPM_235867	CAZy_GT8
unbinned	IJDLJFPM_235898	CAZy_GT25
unbinned	IJDLJFPM_235901	CAZy_GT9
unbinned	IJDLJFPM_235909	CAZy_CBM32
unbinned	IJDLJFPM_235952	CAZy_GT28
unbinned	IJDLJFPM_236057	CAZy_CE1
unbinned	IJDLJFPM_236339	CAZy_GT41
unbinned	IJDLJFPM_236723	CAZy_CE14
unbinned	IJDLJFPM_236724	CAZy_CBM32
unbinned	IJDLJFPM_236788	CAZy_GT41
unbinned	IJDLJFPM_236817	CAZy_GT47
unbinned	IJDLJFPM_236822	CAZy_GT4
unbinned	IJDLJFPM_236921	CAZy_CBM32
unbinned	IJDLJFPM_236993	CAZy_CE4
unbinned	IJDLJFPM_236994	CAZy_CE4
unbinned	IJDLJFPM_237148	CAZy_GH76
unbinned	IJDLJFPM_237360	CAZy_GT9
unbinned	IJDLJFPM_237416	CAZy_CBM35
unbinned	IJDLJFPM_237647	CAZy_GH78
unbinned	IJDLJFPM_237654	CAZy_GT83
unbinned	IJDLJFPM_237833	CAZy_GT41
unbinned	IJDLJFPM_237841	CAZy_GH74
unbinned	IJDLJFPM_237842	CAZy_GH74
unbinned	IJDLJFPM_237869	CAZy_GH121
unbinned	IJDLJFPM_237947	carbon_monoxide_dehydrogenase_coxM
unbinned	IJDLJFPM_238015	CAZy_CE14
unbinned	IJDLJFPM_238182	CAZy_GT4
unbinned	IJDLJFPM_238411	CAZy_CBM32
unbinned	IJDLJFPM_238440	CAZy_GT4
unbinned	IJDLJFPM_238504	CAZy_GH133
unbinned	IJDLJFPM_238538	CAZy_CE6
unbinned	IJDLJFPM_238576	CAZy_GT41
unbinned	IJDLJFPM_238625	CAZy_GT4
unbinned	IJDLJFPM_239099	CAZy_GT41
unbinned	IJDLJFPM_239324	CAZy_GH95
unbinned	IJDLJFPM_239347	nitric_oxide_reductase_norC
unbinned	IJDLJFPM_239400	CAZy_GT41
unbinned	IJDLJFPM_239497	CAZy_CE1
unbinned	IJDLJFPM_239506	CAZy_PL9_2
unbinned	IJDLJFPM_239556	CAZy_GT41
unbinned	IJDLJFPM_239606	CAZy_GH55
unbinned	IJDLJFPM_239631	CAZy_GH30_4
unbinned	IJDLJFPM_239918	CAZy_GT27
unbinned	IJDLJFPM_240082	CAZy_CBM50
unbinned	IJDLJFPM_240111	CAZy_GT4
unbinned	IJDLJFPM_240213	CAZy_GT4
unbinned	IJDLJFPM_240341	nitric_oxide_reductase_norC
unbinned	IJDLJFPM_240369	CAZy_GT2
unbinned	IJDLJFPM_240549	CAZy_CBM32
unbinned	IJDLJFPM_240629	CAZy_CE1
unbinned	IJDLJFPM_240731	CAZy_CBM44
unbinned	IJDLJFPM_240745	CAZy_CBM16
unbinned	IJDLJFPM_241224	CAZy_GT9
unbinned	IJDLJFPM_241333	CAZy_GT2
unbinned	IJDLJFPM_241414	CAZy_GT32
unbinned	IJDLJFPM_241537	CAZy_CE3
unbinned	IJDLJFPM_241564	CAZy_GT41
unbinned	IJDLJFPM_241578	CAZy_GT41
unbinned	IJDLJFPM_241746	CAZy_GT41
unbinned	IJDLJFPM_241822	CAZy_CBM61
unbinned	IJDLJFPM_241943	CAZy_GH5
unbinned	IJDLJFPM_241974	CAZy_CBM66
unbinned	IJDLJFPM_242019	CAZy_CE7
unbinned	IJDLJFPM_242024	CAZy_GT2
unbinned	IJDLJFPM_242124	CAZy_GH53
unbinned	IJDLJFPM_242259	CAZy_GT4
unbinned	IJDLJFPM_242304	CAZy_GH78
unbinned	IJDLJFPM_242451	CAZy_GT41
unbinned	IJDLJFPM_242734	CAZy_GH23
unbinned	IJDLJFPM_242828	CAZy_GH23
unbinned	IJDLJFPM_242946	CAZy_GH29
unbinned	IJDLJFPM_243028	CAZy_CE9
unbinned	IJDLJFPM_243058	sulfur_dioxygenase_sdo
unbinned	IJDLJFPM_243080	CAZy_GT41
unbinned	IJDLJFPM_243268	CAZy_GH106
unbinned	IJDLJFPM_243269	CAZy_GH106
unbinned	IJDLJFPM_243320	CAZy_GT4
unbinned	IJDLJFPM_243441	CAZy_GH78
unbinned	IJDLJFPM_243821	CAZy_GT41
unbinned	IJDLJFPM_243854	CAZy_GH19
unbinned	IJDLJFPM_243987	CAZy_CE1
unbinned	IJDLJFPM_243988	CAZy_GT92
unbinned	IJDLJFPM_244000	CAZy_CE4
unbinned	IJDLJFPM_244144	CAZy_CE4
unbinned	IJDLJFPM_244249	CAZy_CE3
unbinned	IJDLJFPM_244349	CAZy_AA3_1
unbinned	IJDLJFPM_244477	CAZy_GT4
unbinned	IJDLJFPM_244735	CAZy_CE10
unbinned	IJDLJFPM_245138	CAZy_GH63
unbinned	IJDLJFPM_245172	CAZy_PL12
unbinned	IJDLJFPM_245277	CAZy_CBM6
unbinned	IJDLJFPM_245408	CAZy_GT4
unbinned	IJDLJFPM_245460	CAZy_GH136
unbinned	IJDLJFPM_245659	CAZy_GH140
unbinned	IJDLJFPM_245746	CAZy_CBM44
unbinned	IJDLJFPM_245766	CAZy_GT4
unbinned	IJDLJFPM_245874	CAZy_CE3
unbinned	IJDLJFPM_246025	hydrazine_synthase_hzsA
unbinned	IJDLJFPM_246108	CAZy_AA5
unbinned	IJDLJFPM_246306	CAZy_GT4
unbinned	IJDLJFPM_246406	CAZy_GT2
unbinned	IJDLJFPM_246601	CAZy_GT41
unbinned	IJDLJFPM_246706	CAZy_GT41
unbinned	IJDLJFPM_246886	CAZy_GH74
unbinned	IJDLJFPM_247397	sulfide_quinone_oxidoreductase_sqr
unbinned	IJDLJFPM_247464	CAZy_GT41
unbinned	IJDLJFPM_247465	CAZy_GT39
unbinned	IJDLJFPM_247466	CAZy_GT41
unbinned	IJDLJFPM_247478	sulfide_quinone_oxidoreductase_sqr
unbinned	IJDLJFPM_247517	CAZy_GT4
unbinned	IJDLJFPM_247599	CAZy_PL20
unbinned	IJDLJFPM_247619	CAZy_CBM40
unbinned	IJDLJFPM_247798	CAZy_CBM50
unbinned	IJDLJFPM_248002	CAZy_GH95
unbinned	IJDLJFPM_248003	CAZy_GH95
unbinned	IJDLJFPM_248004	CAZy_GH95
unbinned	IJDLJFPM_248005	CAZy_GH95
unbinned	IJDLJFPM_248032	CAZy_CBM32
unbinned	IJDLJFPM_248370	CAZy_GH136
unbinned	IJDLJFPM_248617	CAZy_CE7
unbinned	IJDLJFPM_248703	CAZy_GH33
unbinned	IJDLJFPM_248732	CAZy_GT2
unbinned	IJDLJFPM_248786	CAZy_GH33
unbinned	IJDLJFPM_248801	CAZy_GH2
unbinned	IJDLJFPM_248808	CAZy_CBM48
unbinned	IJDLJFPM_248809	CAZy_CBM48
unbinned	IJDLJFPM_248880	CAZy_GT25
unbinned	IJDLJFPM_248882	CAZy_GT2
unbinned	IJDLJFPM_248884	CAZy_GT4
unbinned	IJDLJFPM_248933	CAZy_GH47
unbinned	IJDLJFPM_248961	CAZy_CBM40
unbinned	IJDLJFPM_248971	CAZy_CE7
unbinned	IJDLJFPM_248972	CAZy_GH28
unbinned	IJDLJFPM_248987	CAZy_GH95
unbinned	IJDLJFPM_249134	CAZy_CBM22
unbinned	IJDLJFPM_249191	CAZy_CBM4
unbinned	IJDLJFPM_249271	CAZy_AA6
unbinned	IJDLJFPM_249370	CAZy_GH16
unbinned	IJDLJFPM_249444	CAZy_GT41
unbinned	IJDLJFPM_249457	CAZy_GH139
unbinned	IJDLJFPM_249498	CAZy_CBM32
unbinned	IJDLJFPM_249517	CAZy_GH121
unbinned	IJDLJFPM_249554	CAZy_CBM50
unbinned	IJDLJFPM_249825	CAZy_GT4
unbinned	IJDLJFPM_249870	CAZy_GH59
unbinned	IJDLJFPM_249871	CAZy_GH59
unbinned	IJDLJFPM_249886	CAZy_GT2
unbinned	IJDLJFPM_249913	nitric_oxide_reductase_norC
unbinned	IJDLJFPM_249943	CAZy_PL10
unbinned	IJDLJFPM_250082	CAZy_CBM50
unbinned	IJDLJFPM_250242	CAZy_GT41
unbinned	IJDLJFPM_250253	CAZy_GH125
unbinned	IJDLJFPM_250403	CAZy_AA3_1
unbinned	IJDLJFPM_250555	CAZy_GT83
unbinned	IJDLJFPM_250605	CAZy_GT4
unbinned	IJDLJFPM_250689	CAZy_GH78
unbinned	IJDLJFPM_250762	CAZy_CE10
unbinned	IJDLJFPM_250858	CAZy_GT9
unbinned	IJDLJFPM_250946	CAZy_CE1
unbinned	IJDLJFPM_251140	CAZy_GT4
unbinned	IJDLJFPM_251448	sulfur_dioxygenase_sdo
unbinned	IJDLJFPM_251467	CAZy_GH95
unbinned	IJDLJFPM_251541	CAZy_GT29
unbinned	IJDLJFPM_251542	CAZy_GT73
unbinned	IJDLJFPM_251550	CAZy_GT2
unbinned	IJDLJFPM_251565	CAZy_GT13
unbinned	IJDLJFPM_251566	CAZy_GT13
unbinned	IJDLJFPM_251595	CAZy_GT2
unbinned	IJDLJFPM_251596	CAZy_GT27
unbinned	IJDLJFPM_251975	CAZy_GH127
unbinned	IJDLJFPM_252251	CAZy_GT41
unbinned	IJDLJFPM_252453	CAZy_AA3
unbinned	IJDLJFPM_252532	CAZy_CE4
unbinned	IJDLJFPM_252533	CAZy_CBM32
unbinned	IJDLJFPM_252637	CAZy_GT41
unbinned	IJDLJFPM_252786	CAZy_GT41
unbinned	IJDLJFPM_252789	CAZy_GH78
unbinned	IJDLJFPM_252902	CAZy_GH30_2
unbinned	IJDLJFPM_252995	CAZy_GH95
unbinned	IJDLJFPM_253265	CAZy_GH99
unbinned	IJDLJFPM_253270	CAZy_GT41
unbinned	IJDLJFPM_253351	CAZy_CBM61
unbinned	IJDLJFPM_253480	CAZy_CE8
unbinned	IJDLJFPM_253624	CAZy_GT41
unbinned	IJDLJFPM_254072	CAZy_GH24
unbinned	IJDLJFPM_254207	CAZy_CBM44
unbinned	IJDLJFPM_254336	CAZy_GT2
unbinned	IJDLJFPM_254413	CAZy_GT2
unbinned	IJDLJFPM_254537	CAZy_CE9
unbinned	IJDLJFPM_254563	CAZy_GT41
unbinned	IJDLJFPM_254702	CAZy_GH74
unbinned	IJDLJFPM_254825	CAZy_GT41
unbinned	IJDLJFPM_254851	CAZy_AA5
unbinned	IJDLJFPM_254905	CAZy_CBM67
unbinned	IJDLJFPM_255057	CAZy_GT41
unbinned	IJDLJFPM_255086	CAZy_GT4
unbinned	IJDLJFPM_255117	CAZy_PL9
unbinned	IJDLJFPM_255157	CAZy_GT17
unbinned	IJDLJFPM_255168	CAZy_CE1
unbinned	IJDLJFPM_255197	CAZy_GT28
unbinned	IJDLJFPM_255495	CAZy_CBM44
unbinned	IJDLJFPM_255512	CAZy_GH78
unbinned	IJDLJFPM_255521	CAZy_GT4
unbinned	IJDLJFPM_255703	CAZy_GH140
unbinned	IJDLJFPM_255740	CAZy_GH108
unbinned	IJDLJFPM_255797	CAZy_GH57
unbinned	IJDLJFPM_255869	CAZy_CE10
unbinned	IJDLJFPM_255892	CAZy_GT4
unbinned	IJDLJFPM_256005	CAZy_CBM44
unbinned	IJDLJFPM_256265	CAZy_GH29
unbinned	IJDLJFPM_256366	CAZy_GH103
unbinned	IJDLJFPM_256394	CAZy_GH23
unbinned	IJDLJFPM_256786	CAZy_CBM67
unbinned	IJDLJFPM_256929	CAZy_GT83
unbinned	IJDLJFPM_257013	CAZy_AA3
unbinned	IJDLJFPM_257056	CAZy_GT1
unbinned	IJDLJFPM_257107	CAZy_PL12
